#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321A41D55
#Date Time: 2020-05-13 22:34:45.432
#Sample rate: 8000Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Falling Level: 1 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 500 mV/div Offset: -1.5 V
#Power Supplies: ON
#Positive Supply: ON
#Voltage: 3.3 V
#Negative Supply: OFF
#Voltage: -1 V

Time (s),Channel 1 (V)
-0.396283,1.58233
-0.396158,1.58302
-0.396033,1.58302
-0.395908,1.58233
-0.395783,1.58233
-0.395658,1.58302
-0.395533,1.58336
-0.395408,1.58199
-0.395283,1.58233
-0.395158,1.58131
-0.395033,1.58131
-0.394908,1.58131
-0.394783,1.58097
-0.394658,1.57994
-0.394533,1.58131
-0.394408,1.58233
-0.394283,1.58199
-0.394158,1.58165
-0.394033,1.58131
-0.393908,1.58233
-0.393783,1.58199
-0.393658,1.58199
-0.393533,1.58267
-0.393408,1.58267
-0.393283,1.58267
-0.393158,1.58233
-0.393033,1.58199
-0.392908,1.58165
-0.392783,1.58233
-0.392658,1.58233
-0.392533,1.58165
-0.392408,1.58233
-0.392283,1.58267
-0.392158,1.58165
-0.392033,1.58199
-0.391908,1.5837
-0.391783,1.58336
-0.391658,1.58267
-0.391533,1.58199
-0.391408,1.58233
-0.391283,1.58302
-0.391158,1.58267
-0.391033,1.58267
-0.390908,1.58267
-0.390783,1.58199
-0.390658,1.58165
-0.390533,1.58165
-0.390408,1.58131
-0.390283,1.58199
-0.390158,1.58165
-0.390033,1.58165
-0.389908,1.58267
-0.389783,1.58336
-0.389658,1.58302
-0.389533,1.58267
-0.389408,1.5837
-0.389283,1.58302
-0.389158,1.58302
-0.389033,1.58267
-0.388908,1.5837
-0.388783,1.58473
-0.388658,1.5837
-0.388533,1.5837
-0.388408,1.5837
-0.388283,1.58438
-0.388158,1.58438
-0.388033,1.58473
-0.387908,1.58473
-0.387783,1.58438
-0.387658,1.58438
-0.387533,1.58404
-0.387408,1.58438
-0.387283,1.58507
-0.387158,1.58404
-0.387033,1.58336
-0.386908,1.58302
-0.386783,1.58199
-0.386658,1.58233
-0.386533,1.58199
-0.386408,1.58199
-0.386283,1.58302
-0.386158,1.58233
-0.386033,1.58233
-0.385908,1.58233
-0.385783,1.58131
-0.385658,1.58131
-0.385533,1.58233
-0.385408,1.58336
-0.385283,1.5837
-0.385158,1.58438
-0.385033,1.58336
-0.384908,1.58267
-0.384783,1.58233
-0.384658,1.58267
-0.384533,1.58165
-0.384408,1.58233
-0.384283,1.58233
-0.384158,1.58233
-0.384033,1.58199
-0.383908,1.58199
-0.383783,1.58267
-0.383658,1.58302
-0.383533,1.58233
-0.383408,1.58302
-0.383283,1.58302
-0.383158,1.58267
-0.383033,1.58199
-0.382908,1.58199
-0.382783,1.58233
-0.382658,1.58199
-0.382533,1.58199
-0.382408,1.58165
-0.382283,1.58165
-0.382158,1.58233
-0.382033,1.58131
-0.381908,1.58267
-0.381783,1.5837
-0.381658,1.58404
-0.381533,1.58302
-0.381408,1.58199
-0.381283,1.58267
-0.381158,1.58336
-0.381033,1.58302
-0.380908,1.58336
-0.380783,1.58267
-0.380658,1.58233
-0.380533,1.58199
-0.380408,1.58165
-0.380283,1.58097
-0.380158,1.58131
-0.380033,1.58131
-0.379908,1.58131
-0.379783,1.58199
-0.379658,1.58302
-0.379533,1.58233
-0.379408,1.58165
-0.379283,1.58267
-0.379158,1.58267
-0.379033,1.58199
-0.378908,1.58199
-0.378783,1.58199
-0.378658,1.58165
-0.378533,1.58097
-0.378408,1.58131
-0.378283,1.58062
-0.378158,1.58062
-0.378033,1.58097
-0.377908,1.58097
-0.377783,1.58062
-0.377658,1.58062
-0.377533,1.58165
-0.377408,1.58097
-0.377283,1.58131
-0.377158,1.58267
-0.377033,1.58302
-0.376908,1.58267
-0.376783,1.58438
-0.376658,1.5837
-0.376533,1.58336
-0.376408,1.58199
-0.376283,1.58233
-0.376158,1.58302
-0.376033,1.58233
-0.375908,1.58199
-0.375783,1.58165
-0.375658,1.58165
-0.375533,1.58199
-0.375408,1.58233
-0.375283,1.58267
-0.375158,1.58233
-0.375033,1.58302
-0.374908,1.58302
-0.374783,1.58267
-0.374658,1.58336
-0.374533,1.58404
-0.374408,1.5837
-0.374283,1.58438
-0.374158,1.58438
-0.374033,1.58473
-0.373908,1.5837
-0.373783,1.58336
-0.373658,1.58575
-0.373533,1.58438
-0.373408,1.5837
-0.373283,1.5837
-0.373158,1.58267
