#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321A41D55
#Date Time: 2020-05-22 13:50:03.416
#Sample rate: 8000Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Falling Level: 2.75 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 500 mV/div Offset: -1.5 V
#Power Supplies: ON
#Positive Supply: ON
#Voltage: 3.3 V
#Negative Supply: OFF
#Voltage: -1 V

Time (s),Channel 1 (V)
-0.39595,2.97004
-0.395825,2.97038
-0.3957,2.97072
-0.395575,2.97072
-0.39545,2.97107
-0.395325,2.97141
-0.3952,2.97107
-0.395075,2.97175
-0.39495,2.97175
-0.394825,2.97175
-0.3947,2.97278
-0.394575,2.97243
-0.39445,2.97278
-0.394325,2.97312
-0.3942,2.97312
-0.394075,2.9738
-0.39395,2.9738
-0.393825,2.97312
-0.3937,2.97448
-0.393575,2.9738
-0.39345,2.97483
-0.393325,2.97517
-0.3932,2.97517
-0.393075,2.97585
-0.39295,2.97551
-0.392825,2.97517
-0.3927,2.97483
-0.392575,2.97585
-0.39245,2.97619
-0.392325,2.97688
-0.3922,2.97688
-0.392075,2.97688
-0.39195,2.97756
-0.391825,2.97722
-0.3917,2.97756
-0.391575,2.9779
-0.39145,2.97756
-0.391325,2.97824
-0.3912,2.97824
-0.391075,2.97824
-0.39095,2.97893
-0.390825,2.97824
-0.3907,2.97893
-0.390575,2.97927
-0.39045,2.97961
-0.390325,2.97995
-0.3902,2.97961
-0.390075,2.97961
-0.38995,2.97995
-0.389825,2.97961
-0.3897,2.97995
-0.389575,2.97961
-0.38945,2.97961
-0.389325,2.9803
-0.3892,2.97995
-0.389075,2.97995
-0.38895,2.98064
-0.388825,2.97995
-0.3887,2.97995
-0.388575,2.98064
-0.38845,2.97995
-0.388325,2.9803
-0.3882,2.9803
-0.388075,2.97995
-0.38795,2.98098
-0.387825,2.9803
-0.3877,2.97995
-0.387575,2.98064
-0.38745,2.97995
-0.387325,2.9803
-0.3872,2.9803
-0.387075,2.9803
-0.38695,2.9803
-0.386825,2.97995
-0.3867,2.97961
-0.386575,2.97961
-0.38645,2.97927
-0.386325,2.97961
-0.3862,2.97927
-0.386075,2.97961
-0.38595,2.97995
-0.385825,2.97961
-0.3857,2.97927
-0.385575,2.97859
-0.38545,2.97859
-0.385325,2.97927
-0.3852,2.97961
-0.385075,2.97961
-0.38495,2.97961
-0.384825,2.97961
-0.3847,2.97893
-0.384575,2.9779
-0.38445,2.97688
-0.384325,2.97688
-0.3842,2.9779
-0.384075,2.97722
-0.38395,2.97756
-0.383825,2.97756
-0.3837,2.97722
-0.383575,2.97756
-0.38345,2.97756
-0.383325,2.97722
-0.3832,2.97722
-0.383075,2.97722
-0.38295,2.97722
-0.382825,2.97722
-0.3827,2.97654
-0.382575,2.97654
-0.38245,2.97585
-0.382325,2.97619
-0.3822,2.97722
-0.382075,2.97722
-0.38195,2.97722
-0.381825,2.97756
-0.3817,2.97688
-0.381575,2.97688
-0.38145,2.97722
-0.381325,2.97654
-0.3812,2.97688
-0.381075,2.97688
-0.38095,2.97654
-0.380825,2.97722
-0.3807,2.97654
-0.380575,2.97654
-0.38045,2.97619
-0.380325,2.97619
-0.3802,2.97619
-0.380075,2.97585
-0.37995,2.97551
-0.379825,2.97551
-0.3797,2.97483
-0.379575,2.97551
-0.37945,2.97448
-0.379325,2.97483
-0.3792,2.97517
-0.379075,2.97483
-0.37895,2.97517
-0.378825,2.97414
-0.3787,2.97414
-0.378575,2.97448
-0.37845,2.9738
-0.378325,2.97448
-0.3782,2.9738
-0.378075,2.97346
-0.37795,2.9738
-0.377825,2.97175
-0.3777,2.97243
-0.377575,2.97209
-0.37745,2.97175
-0.377325,2.97243
-0.3772,2.97209
-0.377075,2.97175
-0.37695,2.97175
-0.376825,2.97038
-0.3767,2.97107
-0.376575,2.97072
-0.37645,2.97004
-0.376325,2.97072
-0.3762,2.97004
-0.376075,2.97004
-0.37595,2.97004
-0.375825,2.96833
-0.3757,2.96902
-0.375575,2.96867
-0.37545,2.96833
-0.375325,2.96799
-0.3752,2.96765
-0.375075,2.96765
-0.37495,2.96765
-0.374825,2.96662
-0.3747,2.96696
-0.374575,2.96628
-0.37445,2.96628
-0.374325,2.96628
-0.3742,2.96594
-0.374075,2.96526
-0.37395,2.9656
-0.373825,2.9656
-0.3737,2.9656
-0.373575,2.9656
-0.37345,2.96491
-0.373325,2.96491
-0.3732,2.96491
-0.373075,2.96423
-0.37295,2.96423
-0.372825,2.96389
-0.3727,2.96286
-0.372575,2.96321
-0.37245,2.96218
-0.372325,2.96252
-0.3722,2.96218
-0.372075,2.9615
-0.37195,2.9615
-0.371825,2.96081
-0.3717,2.96013
-0.371575,2.96013
-0.37145,2.95945
-0.371325,2.95945
-0.3712,2.96013
-0.371075,2.95945
-0.37095,2.96047
-0.370825,2.95979
-0.3707,2.9591
-0.370575,2.95945
-0.37045,2.95876
